SANTA ANA,['3575']
TACUARENDI,['3588']
TRES BOCAS,['3560']
VICTOR MANUEL SEGUNDO,['3563']
VILLA ADELA,['3596']
VILLA ANA,['3583']
VILLA GUILLERMINA,['3589']
VILLA OCAMPO,['3580']
YAGUARETE,['3586']
ANDINO,['2215']
BERRETTA,['2501']
BUSTINZA,['2504']
CAMPO HORQUESCO,['2144']
CAMPO MEDINA,['2142']
CAMPO PALETTA,['2206']
CAMPO RAFFO,['2216']
CAÑADA DE GOMEZ,['2500']
CARRIZALES,['2218']
CICARELLI,['2500']
CLARKE,['2218']
CLASON,['2151']
COLONIA MEDICI,['2144']
COLONIA TRES MARIAS,['2216']
CORREA,['2506']
GRANJA SAN MANUEL,['2501']
KILOMETRO 323,['2142']
KILOMETRO 49,"['2506', '3023', '3589']"
LARGUIA,['2144']
LAS TROJAS,['2500']
LUCIO V LOPEZ,['2150']
MARIA LUISA CORREA,['2502']
OLIVEROS,['2206']
RINCON DE GRONDONA,['2206']
SALTO GRANDE,['2142']
SAN ESTANISLAO,['2501']
SAN RICARDO,['2501']
SERODINO,['2216']
TOTORAS,['2144']
VILLA ELOISA,['2503']
VILLA LA RIBERA,['2500']
ALTO VERDE,['3001']
ANGEL GALLARDO,['3014']
AROMOS,['3036']
ARROYO AGUIAR,['3031']
ARROYO LEYES,['3001']
ASCOCHINGAS,['3014']
BAJO LAS TUNAS,['3017']
BARRANQUITAS,['3000']
CABAL,['3091']
CAMPO ANDINO,['3021']
CAMPO CRESPO,['3001']
CAMPO LEHMAN,['3014']
CAMPO SANTO DOMINGO,['3020']
CANDIOTI,['2469']
COLASTINE,['3001']
COLASTINE NORTE,['3001']
COLONIA CAMPO BOTTO,['3036']
CONSTITUYENTES,['3014']
EL GALPON,['3021']
EMILIA,['3092']
IRIONDO,['3018']
ISLA DEL PORTEÑO,['3001']
KILOMETRO 28,['3014']
KILOMETRO 35,['3014']
KILOMETRO 9,['3000']
LA GUARDIA,['3001']
LAGUNA PAIVA,['3020']
LASSAGA,['3036']
LLAMBI CAMPBELL,['3036']
LOS HORNOS,['3021']
MANUCHO,['3023']
MONTE VERA,['3030']
NELSON,['3032']
NUEVA POMPEYA,['3014']
PASO VINAL,['3080']
PIQUETE,['3000']
POMPEYA,['3014']
PUEBLO CANDIOTI,['3000']
RECREO,['3018']
REYNALDO CULLEN,['3020']
RINCON DE AVILA,['3023']
RINCON NORTE,['3001']
RINCON POTREROS,['3001']
RIO SALADO,['3036']
SAN JOSE DEL RINCON,['3089']
SAN PEDRO,['3021']
SAN PEDRO NORTE,['3021']
SAN PEDRO SUR,['3014']
SANTA FE,"['3000', '3002', '3004', '3006', '3007', '3008']"
SANTO TOME,['3016']
SAUCE VIEJO,['3034']
SETUBAL,['3014']
VILLA DON BOSCO,['3000']
VILLA LUJAN,['3016']
VILLA MARIA SELVA,['3000']
VILLA VIVEROS,['3001']
VILLA YAPEYU,['3000']
YAMANDU,['3014']
CAMPO MAGNIN,['3011']
CAMPO QUIÑONES,['2258']
CAMPO RODRIGUEZ,['2255']
CAVOUR,['3082']
COLONIA ADOLFO ALSINA,['3029']
COLONIA LA NUEVA,['3081']
COLONIA MATILDE,['3013']
COLONIA PUJOL,['3080']
CORONEL RODRIGUEZ,['3013']
CULULU,['3023']
EL TROPEZON,['3009']
ELISA,['3029']
EMPALME SAN CARLOS,['3007']
ESPERANZA,['3080']
ESTACION MATILDE,['3013']
FELICIA,['3087']
FRANCK,['3009']
GRUTLY,['3083']
GRUTLY NORTE,['3083']
HIPATIA,['3049']
HUMBOLDT,['3081']
HUMBOLDT CHICO,['3081']
INGENIERO BOASI,['3023']
ITUZAINGO,['2311']
JACINTO L ARAUZ,['3029']
LA ORILLA,['3080']
LA PELADA,['3027']
LARRECHEA,"['2241', '3080']"
LAS HIGUERITAS,['3013']
LAS TUNAS,['3033']
MARIA LUISA,['3028']
MARIANO SAAVEDRA,['3039']
NUEVO TORINO,['3088']
PERICOTA,['3053']
PILAR,['3085']
PROGRESO,['3023']
PROVIDENCIA,['3025']
PUEBLO ABC,['3080']
PUJATO NORTE,['3080']
RINCON DEL PINTADO,['3080']
RIVADAVIA,['3081']
SA PEREYRA,['3011']
SAN AGUSTIN,['3019']
SAN CARLOS CENTRO,['3013']
SAN CARLOS NORTE,['3010']
SAN CARLOS SUD,['3017']
SAN JERONIMO DEL SAUCE,['3012']
SAN JERONIMO NORTE,['3015']
SAN JOSE,['3016']
SAN MARIANO,['3011']
SANTA CLARA,['2258']
SANTA CLARA DE BUENA VISTA,['2258']
SANTA MARIA CENTRO,['3011']
SANTA MARIA NORTE,['3011']
SANTO DOMINGO,['3025']
SARMIENTO,['3024']
SOUTOMAYOR,['3025']
TOMAS ALVA EDISON,['3023']
22 DE MAYO,['2124']
ACEBAL,['2109']
AERO CLUB ROSARIO,['2132']
ALBARELLOS,['2101']
ALVAREZ,['2107']
ALVEAR,['2130']
ARMINDA,['2119']
ARROYO SECO,['2128']
BERNARD,['2119']
CAMINO MONTE FLORES,['2126']
CAMPO CALVO,['2123']
CARMEN DEL SAUCE,['2135']
COLONIA ESCRIBANO,['2103']
CORONEL AGUIRRE,['2124']
CORONEL BOGADO,['2103']
CORONEL DOMINGUEZ,['2114']
CRESTA,['2126']
EL CARAMELO,['2105']
ESTACION ERASTO,['2119']
ESTANCIA LA MARIA,['2105']
ESTANCIA SAN ANTONIO,['2107']
FIGHIERA,['2126']
FUNES,['2132']
GENERAL LAGOS,['2127']
GRANADERO B BARGAS,['2132']
GRANADERO BAIGORRIA,['2152']
IBARLUCEA,['2143']
LA CAROLINA,['2105']
LA CERAMICA Y CUYO,['2000']
LA LATA,['2126']
LICEO AERONAUTICO MILITAR,['2132']
LINKS,['2132']
LOS MUCHACHOS,['2105']
MONTE FLORES,['2101']
PAGANINI,['2152']
PEREYRA LUCENA,['2105']
PEREZ,['2121']
PIÑERO,['2119']
PUEBLO ESTHER,['2129']
PUEBLO MUÑOZ,['2120']
ROSARIO,"['2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011', '2012', '2013']"
SAN SEBASTIAN,['2121']
SOLDINI,['2108']
TALLERES,['2121']
URANGA,['2112']
VILLA AMELIA,['2102']
VILLA AMERICA,['2121']
VILLA GOBERNADOR GALVEZ,['2124']
VILLA LYLY TALLERES,['2121']
VILLA SAN DIEGO,['2124']
ZAMPONI,['2105']
ZAVALLA,['2125']
ACHAVAL RODRIGUEZ,['2344']
AGUARA GRANDE,['3071']
AMBROSETTI,['2339']
ARRUFO,['2344']
BEALISTOCK,['2326']
BOSSI,['2326']
CAMPO BOTTO,['2345']
CAMPO EL MATACO,['2342']
CAPIVARA,['2311']
CERES,['2340']
COLONIA ANA,['2345']
COLONIA BERLIN,['2313']
COLONIA CLARA,['3025']
COLONIA DOS ROSAS Y LA LEGUA,['2349']
COLONIA EL SIMBOL,['3074']
COLONIA MACKINLAY,['2347']
COLONIA MALHMAN SUD,['2347']
COLONIA ORTIZ,['2313']
COLONIA RIPAMONTI,['2349']
COLONIA ROSA,['2351']
CONSTANZA,['2311']
CUATRO CASAS,['2313']
CURUPAYTI,['2342']
DHO,['3070']
DOCE CASAS,['2313']
EL AGUARA,['3070']
ESTANCIA SAN FRANCISCO,['2344']
HERSILIA,['2352']
HUANQUEROS,['3076']
KILOMETRO 235,['3076']
LA CABRAL,['3074']
LA CLARA,['3025']
LA LUCILA,['3072']
LA POLVAREDA,['3074']
LA RUBIA,['2350']
LA VERDE,['3076']
LAGUNA VERDE,['3076']
LAS AVISPAS,['3074']
LAS PALMERAS,['2326']
LOS MOLLES,['3070']
MARIA EUGENIA,['3072']
MOISES VILLE,['2313']
MONIGOTES,['2348']
MONTE OSCURIDAD,['2349']
MUTCHNIK,['2313']
ÑANDUCITA,['3072']
PALACIOS,['2326']
PETRONILA,['3046']
PORTUGALETE,['3071']
RINCON DE SAN ANTONIO,['3046']
RINCON DEL QUEBRACHO,['3025']
SAN CRISTOBAL,['3070']
SANTURCE,['3074']
SOLEDAD,['3025']
SUARDI,['2349']
VEINTICUATRO CASAS,['2313']
VILLA SARALEGUI,['3046']
VILLA TRINIDAD,['2345']
WALVELBERG,['2313']
ZADOCKHAN,['2326']
LAS MERCEDES,['3516']
ALEJANDRA,['3051']
CACIQUE ARIACAIQUIN,['3041']
CAMPO COUBERT,['3056']
CAMPO HUBER,['3555']
CAMPO ZAVALLA,['3045']
CAÑADITA,['3052']
COLONIA DURAN,['3553']
COLONIA EL TOBA,['3553']
COLONIA FRANCESA,['3005']
COLONIA LA MORA,['3045']
COLONIA LA NICOLASA,['3056']
COLONIA SAGER,['3553']
COLONIA SAN ROQUE,['3005']
COLONIA TERESA,['3005']
COSTA DEL TOBA,['3553']
EL CEIBO,['3005']
EL GUSANO,['3005']
EL PAJARO BLANCO,['3051']
EL PARA,['3005']
LA BRAVA,['3045']
LA CATALINA,['3572']
LA LOMA,['3555']
LAS CATALINAS,['3560']
LOS CARDENALES,['3005']
LOS CORRALITOS,['3051']
LOS CUERVOS,['3555']
LOS OSOS,['3051']
OMBU NORTE,['3005']
ROMANG,['3555']
SAN JAVIER,['3005']
ARIJON,['2242']
AROCENA,['2242']
BARRANCAS,['2246']
BARRIO CAIMA,['2245']
BERNARDO DE IRIGOYEN,['2248']
CAMPO BRARDA,['2248']
CAMPO CARIGNANO,['2248']
CAMPO GALLOSO,['2212']
CAMPO GARCIA,['2240']
CAMPO GENERO,['2248']
CAMPO GIMENEZ,['2253']
CAMPO MOURE,['2240']
CARCEL MODELO CORONDA,['2240']
CASALEGNO,['2248']
CENTENO,['2148']
COLONIA CAMPO PIAGGIO,['2252']
COLONIA CORONDINA,['2240']
CORONDA,['2240']
DESVIO ARIJON,['2244']
DIAZ,['2222']
GABOTO,['2208']
GALVEZ,['2252']
GESSLER,['2253']
IRIGOYEN,['2249']
LOMA ALTA,['2254']
LOPEZ,['2255']
MACIEL,['2209']
MONJE,['2212']
OROÑO,['2253']
PUENTE COLASTINE,['2242']
PUERTO ARAGON,['2246']
PUERTO GABOTO,['2208']
RIGBY,['2255']
SAN EUGENIO,['2256']
SAN FABIAN,['2243']
SAN GENARO,['2146']
SAN GENARO NORTE,['2147']
SAN MARTIN DE TOURS,['2255']
VILLA BIOTA,['2147']
VILLA GUASTALLA,['2148']
ABIPONES,['3042']
ANGELONI,['3048']
ARRASCAETA,['3046']
ASUNCION MARIA,['3040']
AVICHUNCHO,['3040']
CAMPO BERRAZ,['3046']
CAYASTACITO,['3038']
COLONIA DOLORES,['3045']
COLONIA EL OCHENTA,['3042']
COLONIA LA BLANCA,['3052']
COLONIA LA PENCA,['3045']
COLONIA MANUEL MENCHACA,['3046']
COLONIA SILVA,['3042']
COLONIA TRES REYES,['3048']
EL SOMBRERERO,['3046']
ESQUINA GRANDE,['3040']
ESTANCIA LA CONSTANCIA,['3040']
ESTANCIA PRUSIA,['3040']
ESTHER,['3036']
FIVES LILLE,['3054']
FORTIN ALMAGRO,['3040']
GOBERNADOR CRESPO,['3044']
GUARANIES,['3054']
KILOMETRO 95,['3046']
LA CAMILA,['3054']
LA CAPILLA,['3040']
LA CLORINDA,['3021']
LA CRIOLLA,['3052']
LA JULIA,['3046']
LA ROSA,['3042']
LA SEMENTERA,['3038']
LOS OLIVOS,['3046']
LOS SALADILLOS,['3041']
LUCIANO LEIVA,['3048']
MARCELINO ESCALADA,['3042']
MASCIAS,['3041']
MIGUEL ESCALADA,['3046']
ÑANDUBAY,['3041']
NARE,['3046']
NUEVA UKRANIA,['3046']
PAIKIN,['3046']
PEDRO GOMEZ CELLO,['3054']
RAMAYON,['3094']
SAN JUSTO,['3040']
SAN MARTIN NORTE,['3045']
SOL DE MAYO,['3048']
VERA MUJICA,['3040']
VERA Y PINTADO,['3054']
VIDELA,['3048']
VILLA LASTENIA,['3042']
ALDAO,['2214']
ARSENAL DE GUERRA SAN LORENZO,['2156']
BARLETT,['2175']
BORGHI,['2156']
CAPITAN BERMUDEZ,['2154']
CARCARAÑA,['2138']
CERANA,['2202']
COLONIA CLODOMIRA,['2123']
COLONIA EL CARMEN,['2138']
CORONEL ARNOLD,['2131']
CULLEN,['2202']
EL TRANSITO,['2202']
FABRICA MILITAR SAN LORENZO,['2156']
FRAY LUIS BELTRAN,['2156']
FUENTES,['2123']
GRANADEROS,['2156']
JESUS MARIA,['2204']
JUAN ORTIZ,['2154']
KILOMETRO 319,['2154']
LA SALADA,['2141']
LAS QUINTAS,['2200']
LUIS PALACIOS,['2142']
MAIZALES,['2119']
PINO DE SAN LORENZO,['2200']
PUEBLO KIRSTON,['2202']
PUERTO DE SAN LORENZO,['2200']
PUERTO GRAL SAN MARTIN,['2202']
PUJATO,['2122']
RICARDONE,['2201']
ROLDAN,['2134']
SAN GERONIMO,['2136']
SAN JERONIMO SUD,['2136']
SAN LORENZO,['2200']
SEMINO,['2138']
TIMBUES,['2204']
TTE HIPOLITO BOUCHARD,['2156']
VICENTE ECHEVARRIA,['2142']
VILLA CASSINI,['2154']
VILLA GARIBALDI,['2156']
VILLA MARGARITA,['2156']
VILLA MUGUETA,['2175']
VILLA PORUCCI,['2123']
AVENA,['2449']
BARRIO BELGRANO ORTIZ,['2440']
CAMPO CASTRO,['2148']
CAMPO FAGGIANO,['2440']
CAÑADA ROSQUIN,['2454']
CARLOS PELLEGRINI,['2453']
CASAS,['2149']
CASTELAR,['2401']
COLONIA BELGRANO,['2257']
COLONIA LA YERBA,['2451']
COLONIA SAN FRANCISCO,['2527']
COLONIA SANTA ANITA,['2451']
CRISPI,['2441']
EL TREBOL,['2535']
ESMERALDITA,['2401']
GRANADERO BASILIO BUSTOS,['2257']
KILOMETRO 443,['2454']
KILOMETRO 465,['2456']
LANDETA,['2531']
LAS BANDURRIAS,['2153']
LAS PETACAS,['2451']
LOS CARDOS,['2533']
MARIA SUSANA,['2527']
PIAMONTE,['2529']
SAN JORGE,['2452']
SAN JOSE FRONTERA,['2401']
SAN MARTIN DE LAS ESCOBAS,['2449']
SASTRE,['2440']
SCHIFFNER,['2451']
TAIS,['2535']
TRAILL,['2456']
WILDERMUTH,['2257']
ALLENDE,['3550']
CALCHAQUI,['3050']
CAMPO MONTE LA VIRUELA,['3551']
CAÑADA OMBU,['3551']
CARAGUATAY,['3557']
CERRITO,['3550']
COLMENA,['3551']
COLONIA LA MARIA,['3056']
COLONIA LA NEGRA,['3054']
DESVIO KILOMETRO 282,['3551']
EL 38,['3550']
EL 44,['3550']
EL BONETE,['3550']
EL CINCUENTA,['3550']
EL DIECISIETE,['3553']
EL TAJAMAR,['3565']
ESPIN,['3056']
ESTANCIA LAS GAMAS,['3057']
ESTANCIA LOS PALMARES,['3057']
ESTANCIA PAVENHAN,['3057']
FORTIN CHILCAS,['3553']
FORTIN OLMOS,['3562']
GARABATO,['3551']
GOLONDRINA,['3551']
GUAYCURU,['3551']
INTIYACO,['3552']
KILOMETRO 213,['3050']
KILOMETRO 302,['3097']
KILOMETRO 54,['3589']
LA CIGUEÑA,['3057']
LA GALLARETA,['3057']
LA GUAMPITA,['3056']
LA HOSCA,['3050']
LA ORIENTAL,['3054']
LA SARNOSA,['3057']
LOS AMORES,['3551']
LOS GALPONES,['3050']
LOS PALMARES,['3057']
LOS TABANOS DESVIO KM 366,['3551']
MARGARITA,['3056']
ÑANDU,['3553']
OGILVIE,['3551']
PARAJE 29,['3553']
PARAJE KILOMETRO 12,['3550']
PARAJE TRAGNAGHI,['3551']
PAVENHAN,['3057']
POZO DE LOS INDIOS,['3551']
PUEBLO GOLONDRINA,['3551']
SANTA FELICIA,['2495']
SANTA LUCIA,['3553']
TARTAGAL,['3565']
TOBA,['3551']
VELAZQUEZ,['3550']
VERA,['3550']
ISLA DEL CHARIGUE,['2100']
ALARCON,['2356']
ARBOL NEGRO,['2356']
ARGENTINA,['2354']
AZUCENA,['2356']
CAMPO RAMON LAPLACE,['2356']
CAPILLA,['2356']
CASARES,['2354']
CLEVELAND,['2356']
COLONIA ERMELINDA,['2356']
COLONIA PAULA,['2356']
COLONIA SANTA ROSA AGUIRRE,['2357']
DOÑA LORENZA,['2356']
EL AIBAL,"['2354', '4322', '4354', '4356']"
EL ASPIRANTE,['2354']
EL DESTINO,['2356']
EL GALPON,['2356']
EL OSO,['2354']
EL SOLITARIO,['2356']
FORTIN LA VIUDA,['2354']
GUARDIA VIEJA,['2356']
KILOMETRO 764,['2356']
LA BLANCA,"['2354', '4189', '4205', '4313', '4324']"
LA CASIMIRA,['2356']
LA ESMERALDA,"['2354', '3760', '3766']"
LAS ABRAS DE SAN ANTONIO,['2356']
LAS ALMAS,['2356']
LAS DELICIAS,"['2356', '4339']"
LAS PALMAS,['2354']
LIBERTAD,"['2356', '3745', '4189']"
LOS MILAGROS,"['2356', '3741']"
MALBRAN,['2355']
MARAVILLA,"['2354', '3740', '3749', '4197', '4203', '4353']"
MARTIN PASO,['2356']
MONTE CRECIDO,['2356']
NUEVA TRINIDAD,"['2354', '4300']"
PALMAS,['2354']
PINTO  VILLA GENERAL MITRE,['2356']
PUNTA DEL GARABATO,['2356']
PUNTA DEL MONTE,['2356']
QUEBRACHITOS,['2356']
SAN AGUSTIN,"['2356', '4205', '4206']"
SAN JOSE,"['2354', '2356', '3740', '4208', '4237', '4238', '4301', '4313', '4324']"
SAN SEBASTIAN,"['2354', '4206']"
SANTA ANA,"['2354', '3760', '4205', '5250', '5251']"
TOME Y TRAIGA,['2356']
TRES LAGUNAS,"['2354', '3062']"
TRES POZOS,"['2354', '3766', '4351']"
AGUA BLANCA,"['3749', '5250']"
AGUSTINA LIBARONA,['3741']
AIBALITO,"['3747', '4238']"
ALBERDI,['3747']
BAJO GRANDE,"['4301', '4338']"
BUEN LUGAR,"['4197', '4301']"
CAMPO ALEGRE,"['3749', '4206', '5251']"
CAMPO DEL AGUILA,['3749']
CAMPO GALLO,['3747']
CAMPO GRANDE,"['4189', '4206', '4301']"
CEJAS,['4301']
CENTRAL DOLORES,['3745']
CHURQUI,['4301']
CORONEL MANUEL LEONCIO RICO,['3712']
CUQUENOS,['4301']
CUQUERO,['3749']
DOBLE TERO,['3741']
DONADEU,['3741']
DOS EULALIAS,['3741']
EL BAÑADERO,['4301']
EL CAMBIADO,"['3749', '4184', '4187']"
EL COLMENAR,['3749']
EL FISCO,"['3740', '3741']"
EL MILAGRO,"['4230', '4301']"
EL NOVENTA,"['3740', '3741']"
EL OLIVAR,['4197']
EL OSCURO,['3749']
EL PORVENIR,"['4238', '4301', '5250', '5255']"
EL SETENTA,['3062']
EL SIMBOL,"['3062', '3749']"
EL SIMBOLAR,"['3474', '4238']"
EL TRASLADO,['3749']
ESTANCIA LA AGUSTINA,['3747']
ESTEROS,['4301']
FLORIDA,"['3747', '4237']"
FORTUNA,['4301']
HUACHANA,"['4201', '4301', '4317']"
KILOMETRO 1362,['3712']
KILOMETRO 1380,['3712']
KILOMETRO 1391,['3712']
KILOMETRO 20,['3747']
LA AMERICA,['3747']
LA ARGENTINA,"['3749', '5251']"
LA ARMONIA,"['3712', '3749']"
LA FLORIDA,"['4197', '4201', '4301', '4308', '5251']"
LA FORTUNA,"['3747', '4220', '4304']"
LA MANGA,['4301']
LA PALOMA,"['3736', '4301', '4319']"
LAS AGUILAS,"['3749', '5250']"
LAS CARPAS,['3747']
LAS PALMITAS,['4301']
LAS PERFORACIONES,"['3712', '3714']"
LOS CARRIZOS,['3749']
MAIDANA,['3749']
MAJANCITO,['4301']
MOJON,['4197']
MONTE VERDE,"['3747', '5255']"
MONTEVIDEO,['4301']
MORADITO,['4301']
NARANJITO,"['4201', '4301']"
NORQUEOJ,['4301']
NUEVA GRANADA,"['4301', '4350']"
NUEVO LIBANO,"['3749', '4300']"
NUEVO LUJAN,['3749']
OBRAJE IRIONDO,['3747']
POZO DEL CASTAÑO,['4301']
POZO GRANDE,"['4201', '4301', '4317', '4350', '5251']"
POZO LIMPIO,['4301']
POZO MUERTO,['3747']
POZO SALADO,['3747']
PUNTA RIELES,['3731']
RANCHITOS,['4301']
RETIRO,"['2357', '4184', '4301', '5251', '5257']"
RIVADAVIA,"['3749', '4322']"
SACHAYOJ,['3731']
SALADILLO,"['3745', '4197', '4304', '4319']"
SAN ANTONIO,"['3747', '4201', '4234', '4238', '4317', '4326', '4350', '4353']"
SAN ENRIQUE,['4324']
SAN RAMON,"['4197', '4205', '4238', '4302', '4322', '4328', '4339', '4350', '4353', '5255']"
SANTA CRUZ,"['4197', '4301', '4302', '4322']"
SANTA ROSA,"['3749', '4197', '4203', '4205', '4230', '4302', '4322', '4339', '4351', '4354', '5251', '5257']"
SANTOS LUGARES,"['4203', '4300', '4301']"
SEPULTURA,['4197']
TACAÑITAS,"['3766', '4208', '4301']"
TACO POZO,"['4208', '4301', '4315', '5253']"
TARPUNA,['4301']
VILLA HAZAN,['3749']
VILLA PALMAR,['4301']
YUNTA POZO,['3747']
ZANJA,['4197']
TORO PAMPA,"['4334', '4452']"
VINALITO,['4452']
ABRITA CHICA,['4201']
ABRITA GRANDE,['4201']
ALBARDON CHUÑA,['4208']
ANCHANGA,['4201']
ANCOCHA,['4201']
ARAGONES,['4201']
ARBOL SOLO,"['4201', '4205', '5253']"
AYUNCHA,['4208']
BAJADITA,"['4208', '4315']"
BOQUERON,['4313']
BREA PUÑUNA,['4201']
BUENA VISTA,"['4201', '4220', '4322', '4354', '5250', '5253']"
BURRO POZO,['4317']
CAÑADA DEL MEDIO,['4201']
CANCINOS,['4201']
CANDELARIA,"['4201', '4322', '4354']"
CANEINOS,['4201']
CARBON POZO,"['4317', '4324']"
CHAUCHILLAS,['4201']
CHILCA ALBARDON,['4317']
CHILCAS LA LOMA,['4201']
CHILQUITA,['4317']
CHILQUITAS,['4317']
CHUIQUI,"['4201', '4317']"
CODO,"['4208', '4315']"
CODO VIEJO,['4315']
COLLERA HUIRCUNA,['4315']
COLLERA HUIRI,['4317']
COROPAMPA,"['4201', '4317']"
EL CARMEN,"['4201', '4238', '4300', '4317', '4351', '5255']"
EL DEAN,"['4201', '4317']"
EL DORADO,['4313']
EL PERU,['4317']
EL REMANSO,['4208']
ESCALERA,['4317']
ESPERANZA,"['4233', '4317', '5250']"
ESTACION ATAMISQUI,['4315']
GUANACO SOMBRIANA,['4212']
HIGUERILLAS,['4317']
HORNILLOS,"['4317', '4324']"
HOYON,"['4201', '4317']"
HUAJIA,['4318']
ISLA DE ARAGONES,"['4201', '4317']"
ISLA VERDE,"['4212', '4313']"
JUANILLO,['4317']
KENTI TACO,"['4201', '4317']"
LA DARSENA,"['4201', '4317']"
LA ESQUINA,"['4201', '4230', '4317']"
LA NORIA,"['4208', '4315']"
LA PERLITA,"['4201', '4317']"
LEIVA,"['4201', '4317']"
LEZCANOS,['4317']
LOMITAS,"['4201', '4208', '4233', '4317', '4322', '4354', '5251']"
LOS ANGELES,"['4208', '4315']"
LOS MOLLARES,['4317']
LOS QUIROGA,"['4201', '4206', '4317']"
LOS SAUCES,['4317']
MANOGASTA,"['4201', '4317']"
MEDELLIN,['4313']
MIRANDAS,"['4201', '4317']"
NEGRA MUERTA,"['4201', '4338', '5258']"
PAAJ MUYO,"['4208', '4315']"
PAMPALLAJTA,['4317']
PINEDA,['4317']
POZO CERCADO,"['4201', '4203', '4317']"
PUEBLITO,['4317']
PUENTE DEL SALADO,"['4201', '4317']"
PUESTO DE DIAZ,"['4201', '4238', '4317']"
PUESTO DEL ROSARIO,['4313']
PUNTA POZO,"['4225', '4317', '4326']"
RAMADITAS,"['4201', '4317']"
REMANSITO,"['4230', '4317', '4322', '4353', '4354']"
RODEO DE SORIA,"['4201', '4317']"
RODEO DE VALDEZ,"['4201', '4317']"
SALINAS,"['4317', '5250']"
SAN ANTONIO DE LOS CACERES,"['4201', '4317']"
SAN CARLOS,"['3749', '4201', '4225', '4230', '4300', '4317', '4350', '4353', '5253']"
SAN DIONISIO,['4317']
SAN GREGORIO,"['4197', '4208', '4301', '4317']"
SAN ISIDRO,"['4197', '4201', '4206', '4208', '4317', '4326', '4338', '4353', '4452', '5255']"
SAN LUIS,"['4205', '4230', '4301', '4315', '4326', '4351', '4353', '5251']"
SAN MARTIN,"['4201', '4302', '4317', '4322', '4353', '5253']"
SANTA ISABEL,"['4208', '4315']"
SANTA MARIA,"['3712', '4201', '4206', '4208', '4317', '4321', '4350', '4353', '5251', '5257']"
SAUCEN,['4317']
SAUCIOJ,['4317']
SAUZAL,"['4201', '4317']"
SIMBOL POZO,"['4189', '4201', '4317']"
SOCONCHO,['4317']
SOL DE MAYO,"['4201', '4203', '4208', '4315']"
TIPIRO,"['4201', '4317']"
TOLOSA,['4319']
TULUM,['4313']
VENTURA PAMPA,['4317']
VILLA ATAMISQUI,['4317']
YACUCHIRI,"['4208', '4315']"
AVE MARIA,['4326']
BLANCA POZO,['4332']
BRACHO,['4332']
BREALOJ,['4328']
CALOJ,['4326']
CATORCE QUEBRACHOS,['4201']
CHAÑAR POZO,"['3749', '4197', '4203', '4225', '4304', '4328', '5257']"
CHUÑA PALMA,['4326']
CODO POZO,['4326']
COLLUN LIOJ,['4326']
COLONIA DORA,['4332']
COLONIA ISLA,['4328']
CONCHAYOS,['4326']
CONSULÑOJ,['4326']
CRUZ POZO,"['4206', '4326']"
EL TRECE,['4328']
GUAÑAGASTA,['4328']
GUARDIA,['4326']
GUIÑAO,['4326']
HERRERA,['4328']
ICAÑO,['4334']
LA COSTA,['4334']
LAGO MUYOJ,['4334']
LIBANESA,['4332']
LUGONES,['4326']
LUJAN,"['4203', '4230', '4328', '4353']"
MAILIN,['4328']
MAL PASO,"['4319', '4334']"
MALLIN VIEJO,['4328']
MOCONZA,['4328']
NOVILLO,['4326']
ORO PAMPA,['4334']
PAAJ RODEO,['4326']
PASO GRANDE,['4326']
PASO MOSOJ,['4326']
PERCAS,['4324']
POZO CABADO,"['4238', '4334', '5250']"
POZO MARCADO,['4326']
PUENTE NEGRO,['4332']
PUNTA CORRAL,['4326']
REAL SAYANA,['4335']
REPRESA,['4328']
RINCON DE LA ESPERANZA,['4328']
SALVIAIOJ GAITAN,['4328']
SAN ANTONIO DE COPO,['4328']
SAN JOSE ESTE,['4324']
SAN JOSE OESTE,['4326']
SAN PEDRO,"['3712', '4184', '4206', '4233', '4238', '4324', '4326', '4328', '4336', '4350', '4353', '5250', '5255']"
SAN ROQUE,"['4205', '4301', '4302', '4320', '4322', '4353']"
SANTO DOMINGO,"['4187', '4206', '4301', '4326', '4338', '4353', '5250']"
SAUCE BAJADA,['4326']
SUNCHITUYOJ,['4332']
TACO ATUN,['4328']
TACON ESQUINA,['4332']
TALA,"['4220', '4328']"
TIESTITUYOS,['4334']
TRONCO BLANCO,['4334']
YACASNIOJ,['4334']
ZAPI POZO,['4326']
ABRA GRANDE,['4336']
ACOSTA,['4302']
AHI VEREMOS,"['4197', '4238', '4300', '4452', '5251']"
ALTO POZO,"['4302', '4322']"
ANTAJE,['4302']
ARDILES,['4302']
ARDILES DE LA COSTA,['4302']
BARRIO ESTE,['4300']
BAYO MUERTO,['4338']
BEJAN,['4225']
CAÑADA ESCOBAR,['4301']
CERRILLO,['4336']
CHAÑAR PUJIO,"['4206', '4302']"
CHANCHILLOS,['4201']
CHAUPI POZO,['4302']
CHILQUITA I,['4201']
CLODOMIRA,['4338']
COLONIA MARIA LUISA,['4300']
COLONIAS,"['4302', '4322']"
CONDOR HUASI,['4338']
CORO ABRA,['4326']
CORVALANES,"['4302', '4322']"
CUYOJ,['4300']
EL AIBE,['4302']
EL ALAMBRADO,"['4223', '4300']"
EL BARRIAL,"['4225', '4300', '4301', '5249']"
EL BOSQUE,['4300']
EL CEBOLLIN,"['4302', '4322']"
EL CRUCE KILOMETRO 659,['4300']
